Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",3092.56,3082.43,3125.34,3281.606,3646.025,3918.982,3699.718,3811.124,3735.907,3905.72,4130.424,4176.989,4330.351,4514.721,4297.175,4359.738,4646.032,5198.477,5097.871,5445.16,5553.376
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",5967.871,6171.294,6452.54,6176.923,6293.728,7183.644,6486.556,6643.192,7061.226,7281.921,7083.662,7029.347,7439.491,7791.067,8154.409,8787.209,8742.685,8320.415,6796.893,3128.431,2702.867
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,7706.095,7923.075,7695.871,7804.937,8197.924,8095.386,8328.317,8228.443,8348.884,8327.433,8388.904,8282.576,9191.759,9362.634,9573.34,9846.617,9360.649,9429.527,9508.245,9990.465,9957.627
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,4931.473,4945.58,4883.825,5264.666,5185.974,5399.117,5659.956,5424.001,5383.081,5765.201,5679.196,5881.08,6277.561,6744.588,6922.474,7364.844,7472.616,7207.832,7873.036,7867.395,7946.776
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1002.147,1033.547,1050.294,1093.782,1152.156,1174.681,1137.081,1178.1,1199.177,1248.403,1295.004,1296.771,1353.228,1435.806,1483.409,1521.748,1521.882,902.76,1166,1662.373,1747.471
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,6553.983,6238.575,5832.166,5354.27,5212.011,5699.773,4787.494,5053.922,5318.405,6167.064,6303.288,6126.322,6646.329,6062.929,5905.784,5593.212,5856.59,3519.767,4630.718,5297.891,5866.389
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,3469.566,3747.186,3890.062,4093.243,4143.423,4214.313,4252.386,4298.013,4293.249,4439.533,4556.053,4623.083,4772.496,4928.115,4777.76,4956.644,4941.839,4425.796,4807.009,5006.499,5296.011
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",8969.88,9146.824,8842.272,8945.137,8731.604,8853.346,9416.848,9722.831,10277.454,10846.199,9913.807,10424.985,10881.84,11213.597,11293.491,12103.955,11617.279,11190.433,10946.568,11094.971,11026.91
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,3.300457708692,1.779550347976,7.900716497774,9.371903256051,-0.282507935175,-7.558167373464,8.889123984487,4.818949552692,5.313431023619,3.665618849891,10.338774711725,6.058125999832,4.379894645848,2.227270862783,4.354577521831,0.436700859135,-6.750301018619,2.639778256513,-0.200129034665,6.259420009801
