Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,50773.432,52982.208,54850.985,58866.556,60217.426,56888.738,49546.623,52695.986,55862.817,56602.16,56319.728,58133.316,60545.764,65747.013,68335.594,71800.337,70960.209,66331.744,70784.322,74242.782,76526.253
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,54995.03,56816.722,58670.196,61470.199,61332.835,61058.628,52424.447,58980.239,62877.662,64815.053,64276.655,64783.039,68767.947,72271.469,74653.502,75424.949,73041.126,67516.865,72384.769,74871.369,79619.564
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",30638.709,33623.122,36170.181,36120.947,37330.009,36990.832,31340.827,32635.935,33780.38,33843.47,34037.698,35006.442,36485.565,39333.292,40748.074,42314.118,42517.699,34551.843,40992.323,45285.832,47199.579
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,1542.137,1689.399,1884.866,2162.474,2526.141,2612.171,2748.278,2786.14,2843.481,3504.367,3717.149,3815.877,4667.767,5655.31,6050.178,6540.998,6799.208,5856.199,5820.202,6719.26,7251.785
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,5741.34,6794.692,6084.024,7207.766,8126.639,9272.807,9508.042,10875.23,10856.242,11243.189,12611.487,12910.165,14014.574,16541.741,18118.775,18548.993,18419.427,18547.96,20179.185,22149.162,23106.447
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,42295.423,44492.081,46124.761,48836.164,51308.918,53839.772,54123.755,55685.182,57295.652,58691.558,59396.434,60688.113,62168.152,64450.135,66253.768,68628.587,69616.463,69673.325,72438.032,74207.747,76044.435
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",8630.735,8832.757,9225.627,9381.315,9436.579,10182.597,8596.205,9073.092,9667.519,9661.434,10297.382,10332.369,11192.276,11234.091,11780.455,11084.206,11835.042,11614.898,13110.777,14363.853,15245.217
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",13945.357,13543.792,13151.86,13732.493,13218.063,14410.508,13778.13,15580.448,16262.237,17387.873,17886.94,17909.175,18905.439,19821.695,21511.515,21639.343,21552.218,23663.108,19536.942,6092.667,6197.488
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,21892.761,21804.552,23247.406,22116.33,22559.941,24060.833,23398.278,23523.867,24863.865,25840.993,26555.291,25919.78,25614.906,26701.86,27052.451,27033.996,26863.899,26559.871,26633.346,26517.82,26687.207
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,11887.129,12491.822,12740.975,13304.384,12774.917,11504.012,12116.877,11981.59,12930.905,13456.265,14196.834,14762.551,14214.126,13776.886,15637.394,16699.997,16721.279,17332.517,20183.901,21075.853,20359.026
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",5808.803,5938.925,6003.927,6278.864,6593.081,6733.8,6516.652,6742.151,6941.481,7191.592,7452.387,7462.971,7767.863,8162.786,8416.964,8653.321,8573.192,5067.366,6614.591,9628.834,10166.339
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,28363.92,28854.944,30758.059,30401.361,30534.951,25692.131,23142.962,22655.424,23061.159,23834.501,25305.718,25478.452,20127.534,19500.81,19088.914,22317.99,21403.763,14661.433,20955.837,27299.013,22822.218
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,12675.073,12367.928,12986.039,13309.429,13714.773,14039.831,13593.413,12642.466,13042.923,13886.52,13959.671,13854.841,13906.018,14492.82,14734.289,15012.111,14859.114,12989.38,13538.238,14458.194,14801.936
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",20478.265,19961.474,20555.429,21035.851,21289.597,20810.09,22359.724,23562.62,24063.755,25922.758,26220.162,26176.944,26109.327,27374.356,26910.01,26815.253,26231.245,25968.695,25679.367,25594.815,25542.501
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,2.08957909105,2.801428245403,7.796382218268,0.786895794913,-2.832647973056,-12.939825549646,4.140184811834,1.863471519604,3.944706160169,1.009832345781,3.693781113974,4.498056991571,4.227432261041,4.212468757416,1.761950852818,1.721562426815,-6.068922942592,6.742963925378,2.564584544012,3.451445709233
