Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,93041.057,95708.582,98052.099,106336.773,104294.27,105782.042,109007.009,108132.007,110989.004,113053.119,113436.463,113049.976,109728.314,113947.934,113710.844,114257.908,116399.177,113423.129,122152.21,119231.184,125234.824
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",29449.116,29593.36,29405.086,30488.966,31588.394,31586.263,30137.167,32075.622,31455.082,32165.777,33318.036,32775.427,33472.605,34249.436,34624.621,35424.595,34711.553,20472.984,25587.945,35757.959,37498.17
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,102290.062,107045.761,107471.743,97865.019,95853.895,96187.829,81690.197,85096.631,89849.192,94454.602,89162.44,86129.99,94516.805,91003.056,93290.264,93587.565,94227.16,49434.868,58903.871,78381.843,98463.526
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,56580.963,58845.513,60564.886,61737.271,64998.583,65126.691,64526.384,64651.062,66089.83,67725.169,69596.535,70676.235,72967.299,73241.26,72174.283,73140.486,73810.105,58136.427,60991.258,62078.606,62730.214
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",189176.593,186490.255,185000.081,191679.822,194793.388,201612.835,205551.765,208713.84,208054.623,215839.047,205566.013,212654.452,219107.714,217271.48,214389.754,222602.648,211727.21,211486.775,205607.746,203878.614,207263.565
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,4.205506590766,0.969942968243,4.785903440148,0.262858710833,1.303614952922,-5.48520602999,3.885418367511,3.382377817683,3.118376777755,0.935883871964,1.448413961988,2.678984842095,1.93656873121,2.098635230381,1.323436206909,-0.396731112506,-10.491051882446,6.138718434562,4.414168890395,4.265966873933
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,4.430671870723,3.051234310482,4.037580702721,-2.233032429868,3.743586314689,-8.226683950528,-3.428468420131,0.535066258539,-0.036836633153,0.018346862735,-0.102878879202,4.414220697884,1.860802404784,2.859698577367,2.137085666589,-0.355580940497,-13.990200188124,9.149177884047,9.164410089273,3.915305875249
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,4.189593381153,0.822510557799,4.840084153678,0.44218514056,1.132975525897,-5.288531609353,4.393841398126,3.565476919199,3.315338811616,0.991302090196,1.541207654459,2.576868833828,1.941107329664,2.053081485732,1.274349969756,-0.399234788085,-10.278061961421,5.96305604941,4.128654732007,4.288062701259
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,-2.517452128387,6.651997415167,-8.885541739866,-4.91331358358,-4.986111531044,5.914785198959,-0.410895020927,2.52072953264,0.555338051884,-10.806852716473,-0.514763520477,1.255891584802,-0.527648811905,-7.351740504865,5.09807386464,2.69963631047,-1.586784107103,-0.226680611792,-2.597960893936,-5.951513518623
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-2.517452128387,6.651997415167,-8.885541739866,-4.91331358358,-4.986111531044,5.914785198959,-0.410895020927,2.52072953264,0.555338051884,-10.806852716473,-0.514763520477,1.255891584802,-0.527648811905,-7.351740504865,5.09807386464,2.69963631047,-1.586784107103,-0.226680611792,-2.597960893936,-5.951513518623
