Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,4.322295004178,2.456238651277,2.819297429607,2.903092458012,-0.114724490835,-1.459963799489,3.727454470032,0.508708595015,1.051710023877,1.975348675692,6.796249575241,-1.820887309309,-0.123110703624,-1.414140122031,2.853750289887,-0.322668780898,-8.35370649238,4.354330571386,2.277077290566,0.836214087658
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,-5.554334646146,3.586605427589,5.712563335515,0.320784998954,5.209389361516,-4.932362504068,5.900409953329,-1.804335171434,-3.917480963794,-8.032619376804,10.473529472774,-6.079444018062,11.402366564689,1.97230330375,0.037772135034,-2.520858670173,8.838296462645,0.885350648125,2.083811451908,-3.823424241023
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-5.554334646146,3.586605427589,5.712563335515,0.320784998954,5.209389361516,-4.932362504068,5.900409953329,-1.804335171434,-3.917480963794,-8.032619376804,10.473529472774,-6.079444018062,11.402366564689,1.97230330375,0.037772135034,-2.520858670173,8.838296462645,0.885350648125,2.083811451908,-3.823424241023
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-5.268560536094,4.614234002584,6.494716516353,0.365963264168,7.22459911344,-6.437392873068,8.42095025508,-4.081718426605,-2.372855544578,-10.838588689963,13.491530837609,-8.799352822427,16.533433269615,3.290888776491,0.131852109918,-2.486284315238,11.22607271238,0.826897973663,1.214919727844,-4.703709847247
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,-8.119078284564,1.713311832137,0.845131425949,0.225410329074,-2.457785793836,1.027616178385,1.406941541134,-1.632497640132,2.20846599736,-1.772069457501,4.221143855814,0.118390761544,-5.728212030612,-2.638613042292,-0.360670345799,-0.295200885131,0.922468521724,1.486826555353,1.106240025736,1.91562228466
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,3.24812179217,49.979587425854,-6.808319856532,-2.792048246594,15.045248868778,28.1357546706,-32.266999196652,23.041246238272,10.05093085489,6.464728337604,31.847931529894,69.176608644631,26.578585191302,10.979863436698,-20.139041289149,-43.080977103432,-16.505306354694,-11.194862051875,-12.549124479688,-1.711140361374
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,7.773263627597,-7.085040553518,26.702749875487,0.391175334908,13.249697236405,-12.907667312264,-7.830861816381,42.849710123383,-54.379413534416,12.401702028104,-13.040910415453,-8.566581595254,35.249364358943,-2.346135421153,13.236674999566,-0.790290714084,10.949970778612,0.852538134633,32.584183296378,-15.217058446646
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,6.949947793749,7.067715414474,8.661143478409,12.278287012751,-0.738534047245,1.859751991749,-0.051253563785,-2.955116591616,1.084103122241,9.315381475375,19.687757059378,-13.246010784082,-1.087575750921,-8.399251186945,2.672462036814,-2.884600330606,-9.056291323082,-3.716745241938,-2.480286033258,0.036546999451
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,2.690889530282,4.643206989213,-1.170332800412,52.483500414837,47.690213282371,-15.159559623695,0.76440700795,-12.367883907629,27.754481343039,-7.632549925938,-1.688551246716,2.205652253467,28.275078200029,-8.136082969064,10.212243333231,9.189984597855,-15.917227141489,23.588900386521,2.780198174684,18.311150530113
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
