Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,555.613,604.742,672.687,774.843,922.017,997.76,1048.363,1100.453,1180.717,1433.854,1532.288,1618.589,1795.853,2107.496,2232.106,2483.983,2558.554,2127.246,2162.936,2562.069,2812.155
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,2442.674,2687.176,2568.774,3189.525,3298.917,4179.282,4623.551,5451.322,6071.364,7263.659,8379.216,8564.602,8172.753,8698.2,8996.504,8982.142,9293.993,8615.103,9028.762,9521.559,10346.363
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,27197.131,28188.496,29126.079,30512.503,31809.772,33210.471,34033.67,35305.842,36422.931,37787.614,38266.786,39301.782,40518.19,41077.64,41223.526,41606.694,42625.469,43236.628,45062.272,46478.507,46800.873
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",2098.768,2302.634,2685.709,2583.633,2614.846,2825.055,2721.031,2750.195,2814.389,2750.242,2610.23,2413.773,2822.94,2497.26,2535.027,2484.954,2716.484,2848.006,2804.617,2923.305,3106.417
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.246,12.512,12.54,14.014,15.33,15.278
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",3923.855,3920.394,4074.906,4028.237,3888.967,3764.734,3739.086,3856.283,4344.798,4589.591,4932.541,4854.351,4704.647,4699.102,4804.204,5147.013,5202.285,5402.625,4461.339,1866.875,1714.243
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,27370.616,28004.013,28534.483,28471.076,30582.74,29100.76,30238.811,30388.102,31274.752,30205.198,31608.824,33309.355,31066.342,32954.245,32604.564,32411.055,32589.238,33704.938,33391.124,32660.509,32698.605
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,9148.124,9498.019,10297.629,10113.117,9669.116,10532.159,10025.121,11279.568,10758.526,11448.919,11684.941,12100.932,11660.885,11459.305,11958.125,11083.036,12012.984,14612.14,15216.91,15840.768,16076.419
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",269.44,273.033,275.011,294.112,313.27,322.314,311.452,317.236,324.888,332.449,341.157,343.12,356.208,360.176,369.742,375.226,369.615,218.395,281.937,378.58,391.863
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,9360.727,9936.4,9680.769,7716.444,9372.043,9331.081,9228.805,8734.204,8676.333,8985.582,8258.789,8811.366,9334.133,9465.078,9331.397,9619.464,9440.715,7137.801,7600.289,8094.02,8439.665
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,7738.876,7333.427,7620.378,7752.778,8044.611,8556.084,8164.34,8448.805,8642.15,9062.446,9169.896,9654.472,9618.822,10042.5,9418.044,9339.572,9972.225,9077.595,9053.357,8916.178,9341.829
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",19351.429,19790.223,20537.483,20471.671,19589.203,20221.954,21804.271,21491.59,22188.169,20637.476,21465.806,22283.253,19835.112,19624.791,20632.162,19371.683,18346.064,18635.213,18401.691,18801.808,18648.896
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,-3.362952085001,2.042274828293,3.487008635583,1.109572001674,3.84507186987,-1.402233626495,7.082952726334,1.486436032913,2.482089204936,-2.597341723844,3.901744739602,-2.853068556639,1.625819823349,-2.75327060738,-1.70522887541,-1.325146918152,-3.345794059421,4.862428492598,5.904190977391,1.393385620504
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,-4.621985633201,0.630555963245,-3.222628182892,4.402125207709,-0.934521508557,-1.597428320616,-7.917666161194,-5.584195704067,0.467398179633,0.761309194863,-0.432751907408,11.675039697693,3.676973329838,-2.821196584327,-1.489721090853,1.95365904805,-12.241844606229,8.744120818588,5.597607534408,7.678261421742
