Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",24850.823,24911.367,25477.309,26576.774,27155.725,26771.952,23823.312,26415.801,27300.551,28631.511,29960.287,31671.963,34442.405,37366.072,40105.672,42061.398,42816.893,37285.051,42671.258,47006.205,47990.295
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,2034.206,2257.78,2516.307,2892.056,3297.898,3532.53,3506.542,3781.164,3907.173,4644.334,4884.11,5098.749,5617.989,6500.507,7367.652,7479.633,7918.086,6999.992,7195.134,8039.503,9006.173
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,5011.346,6128.28,4969.802,5834.346,6309.593,7500.872,8010.447,9736.711,10038.529,10702.994,12780.75,13534.206,14523.341,16449.003,18724.626,18563.823,19239.28,18704.27,19384.761,21298.829,22305.114
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,42317.478,43660.352,44591.199,45672.783,46534.216,47388.607,47881.748,49220.26,50687.354,52038.491,52627.255,53780.976,55124.68,56299.345,57056.751,58120.833,59007.786,59253.291,61424.983,62896.644,64053.91
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",5587.295,7162.816,7452.528,8518.193,8251.008,8250.605,7258.026,6691.306,7024.109,7241.28,7759.699,7501.81,7573.816,8169.315,7529.994,8169.644,8008.121,8367.869,8939.237,9424.317,9806.491
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,352.837,356.626,377.436,396.661,393.45,384.215,327.714,343.983,358.697,382.658,372.411,384.499,414.364,455.328,466.632,477.451,496.841,500.778,563.812,613.916,599.9
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",13202.758,13644.491,14926.04,15841.104,15879.794,15347.173,12708.741,15025.063,16371.617,17788.957,19145.472,18781.807,19487.485,18618.645,18132.761,17779.851,17966.318,17467.594,12936.712,4925.064,4816.635
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,19554.952,19995.256,20398.053,22695.557,22862.456,25349.164,23341.196,23504.633,24532.227,25542.2,23161.918,23673.844,23453.117,24038.841,23506.744,24203.91,24324.381,23785.366,23289.069,24037.954,23818.944
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,13852.486,14725.557,15357.499,16033.124,17563.194,16336.651,14791.668,15047.601,15904.479,15338.608,15458.932,15021.3,13937.55,14582.689,15971.508,17450.675,19145.493,18660.273,19745.742,19627.179,18663.535
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1305.661,1311.023,1291.28,1381.632,1452.09,1441.126,1395.838,1409.906,1398.213,1418.449,1455.976,1416.938,1444.642,1477.383,1478.672,1498.08,1447.78,735.022,1048.787,1419.305,1502.862
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,14717.856,16561.426,15927.733,17114.079,14817.045,17337.819,15601.002,15694.273,14961.444,14241.051,14158.508,13952.949,14585.893,14681.396,14309.265,13932.679,13608.866,8359.7,9007.435,14027.086,15538.85
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,11550.435,11557.577,12184.376,12622.764,13124.252,13477.826,13115.896,12895.791,12786.864,13361.972,13531.646,13035.459,13400.921,13937.02,13576.483,13523.43,13740.756,12106.632,12667.187,13078.772,13046.48
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",17434.259,16802.66,18098.708,20034.25,19370.863,19932.099,19178.242,20190.645,21124.981,22304.762,21211.678,21571.065,21753.52,22371.819,21920.669,23183.24,22969.662,23006.998,22611.106,22825.409,22886.078
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,3.233210382499,2.532919066288,7.335266205594,4.520663525745,4.874408379125,-10.105110786522,3.404118535467,2.225474762095,7.467488653418,2.961407710989,2.818122995935,6.729799162973,3.309589065266,2.504044760961,0.239460655961,1.5865619595,-6.708155972251,4.618838130622,7.707124848524,3.302760244766
