Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",2510.492,2600.61,2653.456,2788.211,3048.56,3020.758,2813.313,2778.813,3139.866,3315.795,3431.05,3533.063,3573.861,3739.524,3930.902,4147.402,4354.522,3668.521,2424.78,791.121,809.685
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,16900.984,17317.532,17731.244,18113.318,17519.864,17447.009,17052.268,17042.272,17232.465,17763.318,18608.139,19448.374,18869.918,19589.637,19329.229,19367.377,19117.745,18861.604,18663.168,19183.906,19186.185
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,7380.462,7284.262,7109.201,7423.361,7321.09,6734.244,7072.923,6924.874,7648.911,7646.415,7997.849,7879.47,8039.313,8215.786,8143.118,8315.011,8272.679,8314.197,8213.191,8350.084,8658.612
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1172.58,1189.37,1186.057,1249.935,1317.299,1350.485,1313.211,1364.299,1388.122,1437.806,1485.743,1480.809,1530.499,1610.508,1654.452,1692.994,1675.369,982.246,1268.04,1858.549,1944.772
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,6506.45,5985.78,5661.919,5499.422,5465.959,4813.975,3878.79,4465.309,5217.942,6083.277,6208.373,6031.777,6351.907,6364.97,5914.749,6128.237,7471.876,4501.349,5715.127,5496.522,5193.071
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,5810.971,5931.589,6072.898,6275.723,6862.267,7096.713,6652.311,7129.44,7275.303,7162.467,7479.213,7678.278,8031.003,8015.864,7536.042,7160.391,7310.743,5976.358,6726.381,6629.01,6958.143
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",12668.756,12470.96,12253.846,11940.618,11925.633,13079.5,12550.156,13363.622,13731.729,13824.738,14786.835,15404.945,15276.462,15535.491,14482.707,14325.083,13665.847,13832.626,13625.944,14187.367,13919.436
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,7.912174924487,-1.199120026382,-1.240810105736,2.892039982685,3.084521075707,-4.229674940727,1.140193093437,2.204735839855,3.619404247674,-0.024015364209,4.788154217122,4.023057442138,1.100988146967,-0.491726131236,0.533582208139,-2.236824419774,-10.830749914256,7.40457671218,10.023889277584,2.358337070399
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,4.628364322247,1.73924162483,0.141775785193,-1.144793237218,4.961067349318,-8.2491284955,-5.302224293556,-0.804437994313,0.62534791289,-2.781043134688,2.511220736003,6.314571766482,2.109590493607,0.116058375211,6.829595868586,5.576255808577,-10.427851499987,12.671786698871,12.428941818343,2.282321355347
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,8.08150891128,-1.345799491279,-1.311985372713,3.102916717081,2.990532355518,-4.024504681116,1.45456670725,2.341796457299,3.751583892606,0.094032575964,4.882845584189,3.929914583379,1.059050970702,-0.5172602077,0.267391925875,-2.588774189912,-10.850420224403,7.146202019426,9.899829125606,2.362348435867
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,-0.628941773407,-0.807563795721,10.781087235465,-3.961867556529,3.048498931716,-7.017205563847,1.966603038912,-11.093521453011,16.139011994297,3.717292538861,-1.950223859961,-1.398221586868,-1.74612019546,-1.603488110974,0.28093164685,-4.460565726757,0.317078193034,-0.161348427145,-1.0354970947,-1.816135804727
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-0.628941773407,-0.807563795721,10.781087235465,-3.961867556529,3.048498931716,-7.017205563847,1.966603038912,-11.093521453011,16.139011994297,3.717292538861,-1.950223859961,-1.398221586868,-1.74612019546,-1.603488110974,0.28093164685,-4.460565726757,0.317078193034,-0.161348427145,-1.0354970947,-1.816135804727
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-0.644091836977,-4.14927007944,15.813418147284,-7.468573181173,5.97170771478,-12.473574744624,10.280394657954,-20.586583794682,38.007491579959,5.067619989802,-6.388333626655,0.542473383625,-0.850255912373,-3.293329010619,0.761850395047,-8.995482080874,-0.295727796695,-0.946819600516,-3.717141480196,-5.503385747306
