Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",21643.992,22663.592,23710.04,24878.914,25593.638,24878.176,23360.237,25862.85,27010.159,27370.868,27998.526,28913.673,30139.866,30790.796,31306.525,31678.342,31217.428,28389.187,32965.069,35323.518,35489.147
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,697.606,753.247,817.021,891.484,1010.966,1063.752,1146.751,1214.176,1284.898,1577.274,1709.036,1826.792,2062.751,2460.585,2642.615,2772.956,2894.787,2490.416,2666.181,2910.903,3235.057
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,2525.906,3145.551,2950.235,3308.611,3571.978,4300.712,4487.876,5447.364,5878.905,6454.164,7265.173,7292.548,7696.221,8998.589,9947.416,10282.518,10543.047,9980.021,10552.863,11392.783,12009.4
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,26038.907,27026.711,27701.141,28700.152,29464.687,30254.304,30487.879,31437.076,32367.607,33110.362,33450.177,34135.249,34931.027,35447.378,35727.176,36127.314,36847.211,36925.807,38185.13,38840.012,39675.461
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",3989.62,4021.547,4817.541,4460.282,5314.517,5610.626,4973.195,5112.459,5853.654,5389.25,5213.84,5615.145,5630.319,6203.231,6322.773,6211.769,5663.604,6459.026,6891.456,6338.545,6697.31
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,4.401,4.292,4.127,4.523,4.68,4.5,4.645,5.071,5.416,5.826,5.608,6.023,6.342,6.923,7.321,7.306,7.58,7.719,8.462,9.333,9.228
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",7728.06,7631.234,7811.39,8744.296,9391.664,8861.011,7948.308,8711.026,9874.749,10973.44,10982.532,10925.268,11129.39,11118.626,12379.227,13030.617,12739.164,12455.969,8660.82,2023.399,2050.576
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,16780.64,16576.17,16359.019,17082.641,17344.767,18264.701,18561.733,18249.554,18182.853,17731.319,17862.661,17952.342,19682.361,19588.953,20560.285,20356.989,19949.866,19785.718,19469.532,19621.058,19649.9
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,6999.228,7203.263,7747.035,8626.557,9143.906,8689.565,8731.085,8982.957,9611.573,9055.662,8988.812,9398.112,8996.283,8632.248,9047.997,10210.931,10544.332,10237.453,10476.329,10208.797,10254.054
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",800.201,805.745,800.069,843.922,890.258,896.914,872.496,893.696,891.34,905.648,929.727,910.276,931.244,961.22,970.682,980.443,959.785,516.075,689.366,968.996,1014.929
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,8683.626,10674.332,9820.792,9716.956,10243.491,11024.548,9488.783,8285.221,8674.095,8896.391,8590.634,8486.032,9359.811,8858.762,8768.601,8553.959,8854.545,5672.52,6800.814,8755.592,9138.885
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,7016.274,7206.934,7580.455,7912.76,8230.014,8422.833,8285.292,8037.027,8167.912,8429.59,8555.767,8727.635,8945.858,9100.744,9103.23,8885.723,8876.399,8097.181,8553.534,8844.667,9035.815
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",14148.397,14370.977,14928.568,14721.58,14930.779,15455.922,16089.092,16900.103,17075.419,17346.346,17757.37,17688.046,18735.274,18483.265,18368.261,18506.22,18650.441,18742.394,18591.545,17924.687,17673.692
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,9.896489642588,3.962618707287,2.862315644138,1.388335931956,3.747427960736,-6.182675752813,5.74837313399,5.664194096665,5.163958611912,2.893474787322,2.171420472946,4.345422588777,5.381286444681,6.797893655544,3.248957677734,-4.195805278989,-6.38875584047,3.186412698787,3.216283607154,7.943293565242
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,7.023302791023,4.022557314187,3.0527046964,-2.268278885952,8.241613444613,-12.851523572265,-0.202677441486,8.446291741765,2.696698011017,1.560849092333,3.391150094569,6.007032189508,8.350535066012,8.859360771546,1.1085844069,-5.24230383264,-9.974076594368,4.413084331112,3.822563778798,15.178600576375
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,10.070531341022,3.95908847426,2.851095362339,1.604255240425,3.492165525217,-5.786513123098,6.075384660824,5.520365228328,5.295047880046,2.962531966049,2.109074080485,4.259423117896,5.225031881807,6.686188157162,3.367301403926,-4.13920752401,-6.197082343848,3.123474601375,3.184787560834,7.565098624969
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,2.88769846567,3.981448193181,-0.873939239368,2.079656866322,4.60604053875,-8.031450014398,7.772295262841,-12.661348864476,9.911631077411,17.415735340337,10.661542656728,1.376417560071,4.786357417107,6.51153969134,7.93244120878,-2.645946432823,4.641221051792,12.08998664953,-1.404853954155,-3.686411641507
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,2.88769846567,3.981448193181,-0.873939239368,2.079656866322,4.60604053875,-8.031450014398,7.772295262841,-12.661348864476,9.911631077411,17.415735340337,10.661542656728,1.376417560071,4.786357417107,6.51153969134,7.93244120878,-2.645946432823,4.641221051792,12.08998664953,-1.404853954155,-3.686411641507
