Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,8235.033,8567.439,8819.811,9324.97,9787.599,10271.404,10415.703,10771.911,11073.882,11431.315,11516.11,11790.368,12107.824,12309.288,12442.158,12613.017,12846.082,12889.576,13596.421,14148.722,14387.072
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1143.328,1268.194,1376.418,1519.386,1513.236,1772.642,1638.696,1513.325,1613.514,1719.327,1849.92,1754.351,1811.088,1713.212,1718.553,1835.083,1755.779,1723.476,1911.732,1939.406,2042.843
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",2529.531,2610.581,2689.264,2530.887,2525.147,2474.557,2419.777,2433.959,2657.614,2747.255,2910.037,2891.986,2845.101,2808.244,3042.03,3181.23,3003.993,3028.797,2614.295,1151.737,1131.632
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,5736.978,5635.98,5759.414,5524.015,5659.971,5761.159,5628.961,5721.42,5483.238,5666.759,5839.217,5768.886,5890.744,6128.803,6152.774,6395.144,6106.897,5989.863,5767.154,6147.475,6120.75
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,3772.01,3715.709,3613.103,3894.519,4273.9,4658.952,4628.513,4641.699,4411.293,4679.89,4268.526,3932.893,3668.211,4023.89,3835.394,4114.878,3958.991,3789.981,4000.079,3914.783,3914.954
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",204.514,204.005,200.401,217.331,233.404,236.359,233.056,243.503,240.08,245.453,255.298,248.807,251.975,257.797,259.5,264.32,260.365,137.627,189.07,266.804,281.245
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,4616.679,4560.87,4796.231,4980.918,4535.88,4076.907,4357.598,4376.975,4513.774,4591.309,4069.085,3915.66,4326.056,4289.715,4349.195,4389.685,4563.487,3487.772,4741.701,5829.695,5904.382
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2041.969,2174.767,2259.804,2341.013,2380.899,2406.986,2392.572,2481.245,2519.425,2600.75,2601.807,2706.889,2758.218,2754.52,2688.296,2740.309,2777.648,2452.626,2605.26,2672.905,2716.184
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",5577.595,5534.176,5851.835,5931.71,5975.235,6247.094,6432.484,6345.269,6129.791,6425.92,6182.823,6461.605,6822.471,6758.476,6593.582,6789.609,6392.752,6366.162,6176.948,6042.644,6009.567
