Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",27726.698,28533.259,28948.397,29926.454,30610.034,30419.288,27149.004,28745.701,30902.106,33004.805,33486.895,34195.015,34571.907,35371.712,36748.12,36387.815,36108.486,29159.838,33958.667,37431.148,38073.372
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,1030.425,1072.491,1147.294,1299.578,1516.841,1626.322,1709.722,1784.677,1855.072,2187.96,2318.834,2398.664,2741.946,3172.249,3331.585,3502.716,3607.034,2896.449,2997.607,3418.316,3691.735
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,3930.897,4553.381,4849.132,5754.754,6340.504,8050.89,8544.021,9533.834,9826.505,10889.769,12065.507,12163.862,13192.815,14731.143,16669.58,17947.046,18937.478,17798.857,18860.848,19491.055,20045.854
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,34456.904,35672.203,36378.908,37757.716,38841.284,39946.896,40229.669,41519.513,42712.372,43800.668,44218.013,45175.276,46281.604,46834.802,47063.992,47513.937,47960.302,47586.397,49662.587,50901.648,52263.059
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",6794.762,7081.181,7503.409,7683.534,7442.797,8515.548,7720.06,7644.917,8420.677,8213.457,9545.966,8893.162,9791.602,9415.533,8918.102,8936.541,9591.529,10651.128,10466.124,11271.007,11626.347
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,455.713,458.701,473.64,497.601,502.813,524.338,508.836,520.091,539.301,572.872,549.777,568.784,604.09,662.413,683.862,699.778,742.193,753.022,826.308,887.973,884.318
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",11274.424,11340.182,12288.241,12237.231,12527.39,12784.169,12186.212,11933.329,12189.901,12537.679,12970.999,13149.488,13381.19,13715.492,14975.067,15831.67,16399.261,16417.926,13723.84,5742.728,5686.08
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,20807.768,20674.083,21198.036,20221.177,20826.961,21187.607,21174.525,21591.587,22091.767,22786.371,22822.822,23882.152,24651.446,23928.787,23728.882,23998.807,24104.347,23470.578,23151.533,23872.66,24101.425
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,9553.67,10125.825,10396.581,10642.407,10515.222,10643.914,10522.242,10738.141,10493.376,10369.941,10700.708,10922.793,10262.842,11153.752,10928.627,11479.342,11018.249,11096.158,11579.156,11784.946,12131.66
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1811.413,1837.734,1820.386,1912.799,1927.343,1957.89,1861.945,1935.517,1902.871,1950.948,2026.768,1988.18,2045.333,2089.269,2116.269,2150.996,2153.49,1193.092,1522.616,2234.28,2323.442
