Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,741.411,727.398,787.815,885.322,964.782,1026.155,935.602,985.675,973.188,1079.235,1016.201,914.291,906.505,1222.613,1423.843,1649.534,1598.517,1196.156,1424.309,1404.721,1417.886
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,335471.37700000004,344508.352,348303.3830000001,364106.88399999996,374991.7759999999,376979.669,365204.469,385754.47500000003,406320.959,421104.4679999999,428909.1159999999,432578.502,435729.28599999996,445283.248,455819.409,471668.6290000001,471036.7830000001,436410.049,453272.948,468059.287,483746.392
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,43506.315,43882.821,44259.73,47352.459,48815.238,49449.248,45701.518,49915.776,54762.93,57600.048,57367.084,60309.47,61410.678,61940.217,63978.837,68272.261,68093.993,64491.979,68264.385,72691.227,74927.978
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,71583.965,73343.303,75741.516,81909.804,84208.388,79879.786,71374.134,80014.471,85186.707,87525.871,85718.736,85417.195,84805.339,86650.989,87851.986,93915.082,94631.766,85655.879,95301.771,102059.429,106763.559
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",32636.373,34046.437,34755.896,36089.94,37172.505,34959.76,33524.186,36259.436,37717.124,39171.677,40485.604,41467.392,43169.007,43416.448,43945.893,44302.994,42906.151,34088.823,38562.258,42997.924,42768.138
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,1390.16,1523.219,1681.659,1939.717,2297.934,2601.262,2790.115,2973.811,3178.589,4050.72,4388.919,4787.529,5257.868,6823.448,7387.981,8096.896,8564.135,7833.925,7731.277,8672.519,9617.064
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,5967.222,6903.319,6285.883,6983.479,7596.578,9163.501,8658.366,10642.948,11469.953,12280.965,13867.645,15438.779,16192.859,18708.594,19713.739,20333.569,20854.826,19080.61,18774.9,20197.931,22311.375
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,59931.686,62381.344,64208.57,66845.158,69028.418,71276.997,72146.185,74538.506,76797.915,78812.054,79699.521,81417.305,83429.668,85245.303,86656.287,88166.626,89696.812,89702.47,93512.94,96035.751,97489.678
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",8292.723,8827.965,8646.672,8639.701,9419.813,10082.003,9079.919,8605.196,8868.23,9992.693,9145.993,9474.997,9342.592,9920.277,11423.044,11612.422,10856.291,10826.073,10694.497,10705.166,12275.641
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,288.982,285.562,293.202,297.111,295.367,300.537,285.446,299.707,317.139,343.416,328.505,332.609,351.678,382.228,405.505,420.161,439.908,423.277,459.014,504.833,498.763
