Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,55.357,56.004,58.797,61.896,57.77,221.22,116.279,71.465,67.974,71.489,73.127,68.018,66.073,108.223,119.202,159.261,168.489,146.857,171.696,163.259,159.059
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,115038.347,119245.854,122499.102,126500.362,129035.42900000003,131330.671,126709.961,133690.123,139564.177,145774.38799999998,149175.291,149941.76499999998,151744.821,157359.093,156232.83800000005,158530.97400000005,156912.762,145178.63400000002,152909.44399999996,153618.18,157791.765
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,19845.751,21003.747,21924.301,22522.577,23200.728,23568.899,21117.94,23713.119,25806.092,27187.385,24945.066,24733.813,25699.788,27451.371,26158.37,26851.076,25987.391,23453.585,25676.66,27133.525,28332.794
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,16771.148,18344.177,18766.006,19464.188,19835.928,19843.819,18652.034,19805.129,20964.729,23191.341,26905.688,27329.722,26446.728,28292.071,28003.228,28031.788,27977.462,25099.578,27151.044,28660.778,29902.179
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",12146.37,13185.755,13625.344,14534.514,15165.589,15627.272,13790.073,15051.318,15181.825,15433.198,15416.667,16045.612,16317.164,17193.205,17765.5,18178.722,18024.157,14894.498,16811.33,18295.175,18904.24
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,337.416,366.723,405.975,463.832,582.155,624.127,688.029,664.541,680.562,808.784,902.013,1069.28,1194.79,1531.875,1595.182,1732.795,1817.776,1658.696,1606.949,1812.888,1989.72
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,1787.073,2132.229,2004.095,2030.032,2194.96,2776.942,3104.63,3470.179,3930.672,4149.644,4753.993,4698.355,4970.56,5405.632,6012.27,6472.016,6362.533,5746.807,6066.729,6203.886,6587.014
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,18479.333,18946.376,19326.9,19808.031,20207.256,20613.508,20992.818,21685.99,22350.571,23055.116,23304.856,23886.139,24533.628,24966.043,25192.44,25556.016,25866.723,25880.212,26870.142,27569.39,27818.358
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1643.188,1716.664,1831.095,1954.554,2151.548,2070.518,1958.8,2052.37,2066.7,2180.382,2303.569,2280.856,2415.669,2548.839,2480.836,2504.546,2541.443,2579.865,2694.469,2962.692,3119.782
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,121.889,121.838,123.279,124.073,124.209,124.935,118.809,123.399,129.516,141.064,135.696,140.398,147.224,160.511,164.039,165.767,170.565,168.995,190.565,213.391,207.361
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",6347.989,6498.09,6618.821,6759.853,7069.456,7086.806,6756.873,7151.86,7499.951,8069.754,8654.211,8296.12,8336.722,8949.526,8489.144,8467.016,8478.608,8083.016,7121.858,2911.637,2641.469
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,12597.03,12379.748,12754.64,12941.355,12731.043,12963.752,12967.687,12564.724,13017.522,13161.663,13589.78,13557.662,13496.446,12805.527,12566.21,12706.001,12594.821,12399.458,12827.078,13011.714,13160.188
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,6088.09,6086.387,6142.577,6484.184,6567.474,6726.127,7109.823,7246.699,7693.906,7310.822,7559.36,6990.983,6908.784,6703.375,6634.206,6533.482,6565.216,6953.204,7184.397,6526.166,6506.737
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",257.901,257.635,253.963,271.715,288.694,289.875,283.401,290.817,288.286,292.956,303.019,295.339,300.403,307.671,309.638,313.731,307.379,159.339,219.46,307.959,324.271
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,3781.667,3861.266,3838.916,4364.85,4356.055,4552.781,4484.844,4554.156,4211.316,4418.492,4033.071,3936.704,4215.639,4237.17,4291.451,4083.313,3868.628,2391.504,2916.743,2349.312,2433.012
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,3441.421,3472.523,3619.831,3709.863,3850.238,3905.953,3758.462,3880.159,4007.201,4016.218,4009.514,4240.468,4419.877,4583.422,4690.583,4596.439,4516.987,3873.103,4078.395,4102.001,4418.184
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",11392.081,10872.696,11263.359,11066.741,10710.096,10555.357,10925.738,11435.663,11735.328,12357.569,12358.788,12440.314,12341.399,12222.855,11879.741,12338.266,11833.073,11836.774,11493.625,11557.666,11446.456
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,4.99711508516,-2.913321431593,2.380279495814,2.84298992966,5.276006638935,-1.798443907473,1.887551602804,4.432751989216,4.757426117142,4.7392200234,2.778383026322,-2.484346097372,1.695983410349,-0.240870921129,1.422827692477,0.144080585549,-7.493107020759,5.942758708645,-0.91451125164,3.248848278011
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,2.396455817791,0.557719084573,2.453362503298,-2.632989697004,11.302874075577,-9.767618428674,-6.630931127694,1.876275336808,0.611162481899,1.167563405054,0.045316665337,2.203317275538,3.326010226398,-3.14019962444,3.13312912614,1.332683896014,-11.579613799329,12.092092511646,2.388550057147,1.07276654064
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,5.137216095397,-3.095436527146,2.376300496555,3.141353678809,4.966011503232,-1.363799334332,2.312571493963,4.549154639032,4.941389116469,4.891149704429,2.89051398845,-2.671351095894,1.627699899132,-0.117385378502,1.352188620264,0.094126119003,-7.319234653532,5.693144554656,-1.056706777466,3.345789732737
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,1.801907489479,-16.367350582343,15.194382841135,-3.405791312647,-0.914097464251,5.342676424673,-5.294649764973,-7.248944041102,13.807695643353,3.001354779524,2.339140114274,-2.763664093789,3.322317287911,1.24199957858,-2.084336816458,-1.510539635371,-0.512377898858,10.866861671415,-1.149164034367,-2.286158167176
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,1.801907489479,-16.367350582343,15.194382841135,-3.405791312647,-0.914097464251,5.342676424673,-5.294649764973,-7.248944041102,13.807695643353,3.001354779524,2.339140114274,-2.763664093789,3.322317287911,1.24199957858,-2.084336816458,-1.510539635371,-0.512377898858,10.866861671415,-1.149164034367,-2.286158167176
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,2.814302872915,-33.416635050324,57.765026062993,-17.073481552653,6.13604971185,4.79946197546,-11.462939190155,-26.607958729469,51.550333647873,11.193070296225,7.43786789737,-14.65565313375,5.456507456106,9.737528003607,-6.467722580968,-8.93454321345,-5.047479256725,26.202970311232,-8.048402205754,-13.063693001552
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,1.974983278615,-1.990681358541,4.719400022296,1.570995348188,2.183847049934,-1.413680671782,3.178578436807,0.360557845698,1.129591008477,-2.658176406422,1.942714823393,8.295107075433,-3.099759011956,3.083231725105,0.271132444329,2.537027446509,1.63627195781,5.686100952241,2.318754632286,2.482495469976
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
