Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",797.441,755.725,789.733,852.303,958.571,1026.109,906.027,956.084,1020.317,951.74,902.904,937.555,1029.418,1029.231,1068.195,1011.955,975.591,1041.314,1126.838,1201.792,1421.955
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",1277.11,1318.624,1401.857,1460.476,1701.75,1980.973,1919.596,2023.72,2132.48,2419.654,2595.132,2434.923,2275.392,2382.715,2554.928,2686.539,2460.932,2382.015,1673.171,443.209,419.449
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,6948.81,6782.44,6960.166,6869.666,7063.783,7372.297,7332.94,7324.211,7294.12,7190.135,7203.396,7275.88,7864.437,7649.644,7995.072,7849.616,8130.339,7921.581,7766.52,7902.902,7993.302
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,3033.71,3032.093,2993.963,3261.9,3252.353,3649.523,3718.634,3786.652,4250.612,4225.905,4350.567,4311.941,4092.598,4063.002,4118.926,4078.947,3863.713,3918.274,3923.115,3924.889,3934.95
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",87.616,88.366,89.187,93.711,97.924,99.514,97.405,101.537,103.226,105.882,108.633,108.782,111.827,116.888,118.697,121.96,119.728,69.042,88.05,125.88,131.505
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,4243.137,5005.063,4373.684,4705.977,3089.624,2508.158,2327.838,2223.408,2103.236,2167.688,2131.414,2127.819,2259.888,2236.291,2199.372,2216.152,2239.039,1698.816,1773.248,1630.409,1595.209
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,1447.009,1541.043,1618.521,1864.537,1806.857,1891.287,2003.607,2020.214,2125.688,2167.252,2283.291,2463.52,2599.659,2671.692,2726.485,2667.241,2631.284,2259.997,2553.193,2552.336,2667.453
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",6809.273,6470.356,6212.845,6417.678,6231.287,7039.441,6905.885,6829.103,6905.134,6611.815,6638.285,6698.698,6962.69,6504.303,6469.095,6611.966,6471.918,6581.573,6537.558,6614.496,6510.565
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,4.309126580481,-3.865292785191,4.700994421755,0.856374290992,1.354416129939,-4.624757734303,6.587956158776,3.334332218422,2.449133300667,-0.662172251934,1.854031020344,5.025244498184,1.542533328177,3.41504143498,2.662931047103,0.083843340673,-8.651508059208,6.018573954157,2.393819765241,1.287194774792
