Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",19649.488,19922.296,20039.342,20969.59,20509.657,21415.206,23452.768,23997.362,24687.958,25217.616,25092.171,25846.502,26222.42,26309.829,26291.654,27736.509,26524.457,27770.746,28203.745,27626.189,27997.378
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,2.709053171491,0.481530090573,5.174268082119,1.110776674428,2.578359459854,-4.545581072532,6.681262371896,5.172802277319,4.400347018869,4.347662401364,5.13459736151,4.817371817903,3.760885243827,4.754981049085,0.469083455244,-1.922126033798,-7.244082983763,6.383048433748,2.43431402359,1.579734938482
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,3.40845579788,1.772430373244,4.30072699302,-1.361795151895,4.765275050439,-8.827319213394,3.54600870365,4.059697487636,-0.623923370375,4.781576446326,10.987709838335,10.507314627212,4.328400455729,1.868989946617,-2.279378048791,-2.036971598385,-12.100289465292,12.341027493214,5.177778033773,4.298644332241
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,2.664450595835,0.398609699614,5.231147406614,1.270351007581,2.440889126101,-4.270322351144,6.873222838763,5.238832022539,4.695049039191,4.323503926183,4.807290247842,4.480426152972,3.725339666764,4.936792290917,0.637168711014,-1.915306071082,-6.956060839906,6.049217126488,2.271475077525,1.413767373365
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,5.650529571551,-10.255580443608,-3.340118480116,8.345487927243,4.359071011537,-0.481527661509,1.460733359939,-1.80838965819,0.362558465282,9.071989438184,1.493735189261,-2.775056190586,2.747519216885,10.346360229693,4.89074097658,-0.159675258204,1.558680805565,7.826915648063,-1.935677404832,-2.655218702362
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,5.650529571551,-10.255580443608,-3.340118480116,8.345487927243,4.359071011537,-0.481527661509,1.460733359939,-1.80838965819,0.362558465282,9.071989438184,1.493735189261,-2.775056190586,2.747519216885,10.346360229693,4.89074097658,-0.159675258204,1.558680805565,7.826915648063,-1.935677404832,-2.655218702362
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,9.452160679216,-17.320661657065,-5.609648387862,12.496831961435,4.674310342161,-3.760507171251,1.567302136281,-5.025098612037,-1.001565142823,16.529112206359,1.223271953211,-4.01108661684,3.899582173763,16.150676626365,7.251277665529,-0.220797113416,1.408931733177,10.683298667571,-3.429825000193,-4.591878222259
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,-1.486587561973,5.030655945347,-0.205899892844,2.678799373749,4.057724851068,4.885824459881,1.906424177299,3.209400755138,2.275729079475,-2.412113063574,2.065429802799,0.376427694614,0.81503898661,0.168066110064,0.051184226571,-0.17739944911,2.019593217235,1.596425410946,1.730806408618,1.677600966947
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-6.302396246771,1.287427838019,19.562389026352,-19.188731829224,-3.455189665734,18.845959264218,-15.657558667338,9.972143137982,6.075343386218,20.717787642139,-0.715428544272,-27.028972933731,2.446183953033,13.669542667798,7.451949594309,3.981756743474,-2.102125442713,10.713787591061,-6.388999253825,-3.683022774327
