Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",5784.002,5797.427,5892.227,6017.643,6054.411,5837.95,6513.411,6876.301,7188.886,7481.31,7464.392,7654.986,7874.485,8156.331,7995.462,8209.183,7880.676,8037.48,8050.648,8492.113,8540.796
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,7.816174711048,6.308610205885,7.626391380426,8.572327649199,3.299858653794,-5.362584882326,3.126587684635,4.534215013796,1.595878070212,-1.394728156644,1.651332579833,5.730058197044,4.499597922841,4.714903336374,8.100095651006,-3.66017898039,-14.578517182684,12.59338020496,4.130164880718,1.678703168763
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,8.407520674617,12.646585345171,9.906201951061,9.217696884289,1.632123085857,-6.859667700835,-5.311995384434,-0.75135208392,2.18874560424,-4.62841674165,1.963068130849,9.551447230022,5.427621829802,5.095407784002,6.071519582606,-2.283692107921,-26.932766150913,37.488025579459,9.339235892854,3.048024068422
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,7.782544722373,5.946077999039,7.487738794548,8.53219473075,3.40422346789,-5.270504850784,3.636906667373,4.826256336477,1.56486356137,-1.224526018519,1.63549010518,5.535228367627,4.450482936612,4.694577025775,8.208875805376,-3.732533614628,-13.919346118127,11.465910609829,3.839172257407,1.598157580907
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,-7.307864824383,16.592429305449,-9.630458599246,6.076298557502,-6.537133303019,-3.339951252804,19.070430747578,-0.890534337999,6.662515593948,1.638045338028,12.840911850659,5.354945163344,5.565825471726,-2.446118249905,4.989532991574,-0.054476821766,7.530673698952,11.403459938335,-2.386534129217,-1.437352852261
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-7.307864824383,16.592429305449,-9.630458599246,6.076298557502,-6.537133303019,-3.339951252804,19.070430747578,-0.890534337999,6.662515593948,1.638045338028,12.840911850659,5.354945163344,5.565825471726,-2.446118249905,4.989532991574,-0.054476821766,7.530673698952,11.403459938335,-2.386534129217,-1.437352852261
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-8.152606647863,15.763025654589,-14.374013817577,12.985146647454,-14.844460740497,0.102900888767,18.441353930698,4.375981430111,9.787859597002,8.907369480902,6.633436643978,6.878843375178,2.420289395128,3.711393737457,3.987897874795,6.081638916429,8.226875032958,15.222089363557,-2.901908789395,-1.782753302617
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,0.934169562222,3.97137832712,10.668964886383,1.214069003073,-2.432959118152,2.922964059523,-1.528089385974,11.058392978593,5.221556362364,-11.844254968883,8.626652079325,5.124680195876,-5.262766669144,-11.543815294306,-9.744539096097,-2.779461251886,5.209037284696,-1.02239627909,1.022171007807,0.01263450858
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,-9.650505116553,29.708053496989,-6.331133868302,-11.520481491365,19.36810782426,-20.749998590016,49.211690073287,-22.751328303111,-3.806643690396,-17.579211136414,48.332770036119,2.892663079144,-2.704393401937,5.770261468414,-2.237420644601,-27.047343730189,1.515804577724,-2.142238852578,-5.338545493735,0.868498092675
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-21.248331108144,4.009493939137,-15.550122249389,11.831692723413,188.384535726614,90.229816266683,-86.412043227258,15.02662653392,-0.684380032206,36.076205918119,202.5618111409,-78.977552426898,3407.2708113804,-95.260652432266,1461.85109530182,-0.424378540246,17.373128920492,-1.207776071371,10.679467549917,-2.623462236119
