Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",584.332,582.951,588.287,596.535,580.367,567.248,556.267,592.753,597.563,575.139,519.351,496.468,459.426,457.45,449.746,480.157,466.637,491.963,434.361,435.562,377.114
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,132.886,137.572,143.362,146.785,138.76,145.784,147.581,143.807,146.676,154.885,151.76,156.603,134.143,233.102,260.86,333.751,327.259,307.91,309.619,311.534,300.85
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,151275.30599999998,156610.458,163458.46499999997,169745.665,173068.308,177461.37,169177.773,178247.38000000003,185920.98,194347.79,202272.005,205366.76,209994.324,204860.617,200688.707,202585.44499999998,203452.16099999996,191727.61899999998,202718.32799999998,208323.05000000002,215248.12900000004
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,13286.042,14337.024,15249.155,16037.74,15689.656,15672.209,15934.918,17855.825,19327.813,19918.002,19862.319,20224.294,22077.812,21734.953,20086.843,21388.155,21341.162,20263.667,21405.263,22428.381,23506.198
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,32982.092,35562.506,37778.135,39193.291,40156.419,40503.503,34657.729,37923.297,41794.639,43875.607,48381.213,50121.808,49836.871,47690.119,46219.979,46022.295,45604.329,41603.43,43908.265,46305.423,47677.72
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",15793.166,16271.788,17061.91,17324.426,17393.442,18565.359,16656.791,19699.453,20709.285,21378.287,22227.138,23679.043,25330.99,24968.107,24441.642,24365.772,23143.124,19900.508,24011.712,26631.612,29059.081
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,788.679,868.549,957.672,1048.517,1229.951,1340.395,1337.208,1438.398,1489.465,1682.128,1737.194,1799.823,1868.167,2003.388,2183.502,2279.388,2396.343,1950.305,1998.088,2274.13,2513.39
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,1990.557,2440.996,2413.112,2698.112,2737.72,3435.605,3580.754,4401.891,4976.267,5776.02,6836.064,6548.986,6860.635,6877.338,6918.397,6989.132,7360.673,6838.857,7468.929,7911.558,8416.397
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,26312.528,27195.519,27952.73,29156.828,30271.79,31436.03,32088.253,33204.392,34206.179,35405.41,35720.789,36668.746,37735.441,37803.68,37541.103,37547.265,37965.31,38037.045,39287.733,40119.245,40537.129
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",3996.552,4089.161,4028.72,4421.415,4717.514,4960.072,4575.618,3977.299,4479.419,4892.492,4716.904,4368.517,4322.758,4094.331,4177.29,4170.747,4421.381,4672.386,4987.164,5112.172,5484.01
